Speaker,Audio_File,Recognized_Speaker,Distance,Result
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00036.wav,Aamir_Khan,6.654043674468994,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00005.wav,Shahid_Kapoor,8.871333122253418,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00006_2.wav,Aamir_Khan,9.17332935333252,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00002_1.wav,Om_Puri,8.257484436035156,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00003_2.wav,Amitabh_Bachchan,10.338873863220217,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00019_2.wav,Aamir_Khan,8.70073127746582,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00004_6.wav,Naseerudhin_Shah,12.680834770202637,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00001_11.wav,Aamir_Khan,8.994649887084961,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00014_2.wav,Aamir_Khan,7.24862813949585,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00035.wav,Aamir_Khan,8.246099472045898,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00014_3.wav,Akshay_Kumar,8.799160957336426,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00015_1.wav,Aamir_Khan,7.584114074707031,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00002_11.wav,Shahid_Kapoor,8.42236614227295,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00027.wav,Shahid_Kapoor,9.184040069580078,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00009_1.wav,Suraj_Sharma,8.556982040405273,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00007_3.wav,John_Abraham,10.28159999847412,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00017_3.wav,Akshay_Kumar,11.365866661071776,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00010.wav,Aamir_Khan,8.171404838562012,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00031_1.wav,Om_Puri,9.904464721679688,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00032_1.wav,Om_Puri,9.44707489013672,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00026_1.wav,Om_Puri,9.438957214355469,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00024.wav,Aamir_Khan,7.879568576812744,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00037.wav,Aamir_Khan,6.516849040985107,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00014.wav,Aamir_Khan,6.679019451141357,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00012_1.wav,Aamir_Khan,9.328463554382324,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00023_1.wav,Irfan_Khan,9.421061515808104,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00018_1.wav,Shahid_Kapoor,6.55908203125,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00009_3.wav,Shahid_Kapoor,7.1356611251831055,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00023_2.wav,Akshay_Kumar,10.037554740905762,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00032_1.wav,Akshay_Kumar,7.990330696105957,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00004.wav,Akshay_Kumar,9.041954040527344,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00022_2.wav,Akshay_Kumar,11.638728141784668,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00015_5.wav,Shahid_Kapoor,8.491668701171875,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00003_13.wav,Akshay_Kumar,9.647242546081545,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00003_5.wav,Om_Puri,8.964510917663574,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00018.wav,Suraj_Sharma,6.395376682281494,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00003_6.wav,Akshay_Kumar,7.736613750457764,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00011_6.wav,Akshay_Kumar,8.179705619812012,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00006.wav,Suraj_Sharma,9.14270305633545,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00024_2.wav,Om_Puri,7.577455997467041,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00002_6.wav,Akshay_Kumar,9.108604431152344,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00012_3.wav,Akshay_Kumar,7.883804798126221,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00010_5.wav,Sonam_Kapoor,9.665141105651855,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00029.wav,Akshay_Kumar,6.882355690002441,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00002.wav,Ranbir_Kapoor,8.123830795288086,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00002_11.wav,Akshay_Kumar,9.881702423095703,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00031_1.wav,Akshay_Kumar,7.963885307312012,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00016_4.wav,Om_Puri,9.067275047302246,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00011_1.wav,Suraj_Sharma,9.6543550491333,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00004_9.wav,Om_Puri,10.8062744140625,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00001_23.wav,Aamir_Khan,10.94363498687744,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00025_1.wav,Shahid_Kapoor,9.83860206604004,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00010_2.wav,John_Abraham,8.26389217376709,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00001_21.wav,Shahid_Kapoor,8.28014850616455,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00002_14.wav,Akshay_Kumar,10.561798095703123,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00012_2.wav,Shahid_Kapoor,7.064280986785889,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00001_22.wav,Akshay_Kumar,9.640040397644045,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00014.wav,John_Abraham,8.897124290466309,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00001_3.wav,Shahid_Kapoor,6.92175817489624,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00004_10.wav,Akshay_Kumar,7.588342666625977,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00001_12.wav,John_Abraham,10.308884620666504,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00059.wav,Akshay_Kumar,8.813751220703125,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00005_4.wav,John_Abraham,9.427569389343262,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00001_14.wav,Om_Puri,9.414226531982422,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00033.wav,Akshay_Kumar,8.239934921264648,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00019_1.wav,Shahid_Kapoor,8.703642845153809,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00009_6.wav,Akshay_Kumar,8.692643165588379,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00020_3.wav,Akshay_Kumar,8.897969245910645,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00043.wav,John_Abraham,7.636824607849121,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00001_5.wav,John_Abraham,8.423291206359863,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00012_6.wav,Akshay_Kumar,8.992259979248047,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00003_15.wav,Akshay_Kumar,8.266289710998535,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00047.wav,Aamir_Khan,7.574289798736572,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00032_2.wav,Amitabh_Bachchan,7.062538146972656,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00038_2.wav,Amitabh_Bachchan,7.636157035827637,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00004_1.wav,Amitabh_Bachchan,10.299091339111328,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00004_7.wav,John_Abraham,9.40870189666748,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00002_11.wav,Om_Puri,8.673848152160645,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00008_3.wav,Suraj_Sharma,8.759369850158691,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00005_9.wav,Om_Puri,9.80137062072754,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00054.wav,Amitabh_Bachchan,8.187512397766113,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00064.wav,Amitabh_Bachchan,9.632575988769531,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00005_5.wav,Amitabh_Bachchan,7.746465682983398,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00018_4.wav,Amitabh_Bachchan,8.221315383911133,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00004_11.wav,Amitabh_Bachchan,7.2913498878479,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00002_6.wav,Amitabh_Bachchan,8.57132625579834,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00017_4.wav,Amitabh_Bachchan,8.923194885253906,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00006.wav,Amitabh_Bachchan,7.65168571472168,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00062.wav,Amitabh_Bachchan,6.642223358154297,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00013_3.wav,Randeep_Hooda,10.754611015319824,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00032.wav,Suraj_Sharma,8.509075164794922,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00007_9.wav,Amitabh_Bachchan,8.211549758911133,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00042_2.wav,Amitabh_Bachchan,6.756142616271973,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00002_10.wav,Amitabh_Bachchan,10.137858390808104,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00046_2.wav,Amitabh_Bachchan,7.663815498352051,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00051.wav,Amitabh_Bachchan,8.69985580444336,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00040_1.wav,Amitabh_Bachchan,7.488260269165039,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00007_4.wav,Amitabh_Bachchan,7.449215888977051,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00008_5.wav,Amitabh_Bachchan,9.624109268188477,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00049_1.wav,Amitabh_Bachchan,8.69329833984375,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00037_1.wav,Amitabh_Bachchan,8.580228805541992,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00045_1.wav,Pooja_Kumar,9.732821464538574,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00010_6.wav,Amitabh_Bachchan,8.68471908569336,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00006_6.wav,Randeep_Hooda,9.979262351989746,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00018_3.wav,Amitabh_Bachchan,8.675318717956543,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00021_1.wav,Amitabh_Bachchan,10.99234676361084,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00004_4.wav,Amitabh_Bachchan,9.806264877319336,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00014_5.wav,Om_Puri,7.916904449462891,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00003.wav,Amitabh_Bachchan,8.856951713562012,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00012_6.wav,Shahid_Kapoor,8.023421287536621,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00027_3.wav,Amitabh_Bachchan,9.44446849822998,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00002_4.wav,Om_Puri,8.826820373535156,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00002_5.wav,Amitabh_Bachchan,7.296103477478027,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00039_1.wav,Amitabh_Bachchan,7.161929607391357,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00027_1.wav,Amitabh_Bachchan,8.73032283782959,1
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00001_6.wav,Amitabh_Bachchan,8.710477828979492,1
