Speaker,Audio_File,Recognized_Speaker,Distance,Result
A.R.Rahman,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10002\00005_1.wav,A.R.Rahman,11.248019218444824,1
A.R.Rahman,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10002\00003_6.wav,A.R.Rahman,17.428733825683594,1
A.R.Rahman,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10002\00017.wav,Aamir_Khan,9.991704940795898,0
A.R.Rahman,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10002\00021.wav,A.R.Rahman,8.784332275390625,1
A.R.Rahman,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10002\00005.wav,Om_Puri,17.89397430419922,0
A.R.Rahman,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10002\00005_4.wav,A.R.Rahman,14.505012512207031,1
A.R.Rahman,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10002\00001_5.wav,A.R.Rahman,11.51476764678955,1
A.R.Rahman,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10002\00007.wav,A.R.Rahman,13.9522066116333,1
A.R.Rahman,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10002\00032.wav,A.R.Rahman,12.862595558166504,1
A.R.Rahman,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10002\00009_1.wav,A.R.Rahman,13.338842391967773,1
A.R.Rahman,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10002\00002_7.wav,A.R.Rahman,11.596126556396484,1
A.R.Rahman,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10002\00008_2.wav,A.R.Rahman,8.973793029785156,1
A.R.Rahman,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10002\00011.wav,A.R.Rahman,11.028705596923828,1
A.R.Rahman,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10002\00008.wav,A.R.Rahman,11.747385025024414,1
A.R.Rahman,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10002\00001_1.wav,A.R.Rahman,7.300233364105225,1
A.R.Rahman,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10002\00009.wav,A.R.Rahman,12.912154197692871,1
A.R.Rahman,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10002\00002_2.wav,Shahid_Kapoor,8.272659301757812,0
A.R.Rahman,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10002\00009_4.wav,A.R.Rahman,9.317931175231934,1
A.R.Rahman,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10002\00002_8.wav,A.R.Rahman,15.021318435668945,1
A.R.Rahman,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10002\00015.wav,A.R.Rahman,7.278151035308838,1
A.R.Rahman,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10002\00001_7.wav,A.R.Rahman,9.520349502563477,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00011_1.wav,Aamir_Khan,10.39450740814209,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00001_4.wav,Shahid_Kapoor,7.158738613128662,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00017.wav,Aamir_Khan,9.10152816772461,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00001_13.wav,Om_Puri,9.485732078552246,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00024_1.wav,Om_Puri,9.348124504089355,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00006_7.wav,Om_Puri,11.097513198852539,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00043.wav,Shahid_Kapoor,8.83681583404541,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00025_1.wav,Om_Puri,9.138016700744629,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00003_5.wav,Aamir_Khan,8.572835922241211,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00007_2.wav,Aamir_Khan,8.874442100524902,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00001_10.wav,Aamir_Khan,7.960858345031738,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00006_3.wav,A.R.Rahman,9.258748054504395,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00007_1.wav,Shahid_Kapoor,7.9636359214782715,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00001_1.wav,Om_Puri,8.522932052612305,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00005_2.wav,Aamir_Khan,8.509600639343262,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00021.wav,Naseerudhin_Shah,8.95545482635498,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00013.wav,Akshay_Kumar,9.217743873596191,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00036.wav,Shahid_Kapoor,7.178390979766846,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00005.wav,Shahid_Kapoor,9.01965618133545,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00006_2.wav,A.R.Rahman,9.365346908569336,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00002_1.wav,Om_Puri,9.293349266052246,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00003_2.wav,A.R.Rahman,10.201373100280762,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00019_2.wav,Aamir_Khan,9.556164741516113,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00004_6.wav,A.R.Rahman,12.51729965209961,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00001_11.wav,Aamir_Khan,8.67427921295166,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00014_2.wav,Aamir_Khan,7.683080196380615,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00035.wav,Aamir_Khan,8.494876861572266,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00014_3.wav,Om_Puri,9.262649536132812,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00015_1.wav,Aamir_Khan,7.964632511138916,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00002_11.wav,Aamir_Khan,8.373865127563477,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00027.wav,Shahid_Kapoor,9.263836860656738,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00009_1.wav,Suraj_Sharma,8.202674865722656,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00007_3.wav,John_Abraham,9.392523765563965,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00017_3.wav,Akshay_Kumar,12.130682945251465,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00010.wav,Aamir_Khan,8.626442909240723,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00031_1.wav,Om_Puri,9.669052124023438,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00032_1.wav,Om_Puri,10.07309627532959,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00026_1.wav,Om_Puri,10.180088996887207,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00024.wav,Aamir_Khan,8.023907661437988,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00037.wav,Aamir_Khan,6.798372745513916,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00014.wav,Aamir_Khan,7.114525318145752,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00012_1.wav,A.R.Rahman,9.11003589630127,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00023_1.wav,Aamir_Khan,9.55076789855957,1
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00018_1.wav,Shahid_Kapoor,6.4980998039245605,0
Aamir_Khan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10003\00009_3.wav,Shahid_Kapoor,7.267843246459961,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00023_2.wav,Akshay_Kumar,11.200165748596191,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00032_1.wav,Om_Puri,9.096328735351562,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00004.wav,Randeep_Hooda,8.874136924743652,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00022_2.wav,Om_Puri,12.271383285522461,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00015_5.wav,Shahid_Kapoor,8.477289199829102,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00003_13.wav,Akshay_Kumar,10.433441162109375,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00003_5.wav,Om_Puri,8.930853843688965,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00018.wav,Shahid_Kapoor,6.347109317779541,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00003_6.wav,Om_Puri,8.224318504333496,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00011_6.wav,John_Abraham,8.682165145874023,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00006.wav,Shahid_Kapoor,9.05508804321289,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00024_2.wav,Om_Puri,7.941054821014404,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00002_6.wav,Akshay_Kumar,10.610246658325195,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00012_3.wav,Akshay_Kumar,8.65005111694336,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00010_5.wav,Kanagana_Ranaut,9.516731262207031,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00029.wav,Randeep_Hooda,8.417215347290039,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00002.wav,Ranbir_Kapoor,8.577224731445312,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00002_11.wav,Om_Puri,9.81312084197998,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00031_1.wav,Om_Puri,9.204792976379395,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00016_4.wav,Om_Puri,9.153816223144531,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00011_1.wav,Shahid_Kapoor,9.054337501525879,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00004_9.wav,Om_Puri,11.216014862060547,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00001_23.wav,John_Abraham,10.515115737915039,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00025_1.wav,Shahid_Kapoor,9.676501274108887,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00010_2.wav,John_Abraham,8.25795841217041,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00001_21.wav,Shahid_Kapoor,8.232314109802246,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00002_14.wav,Om_Puri,11.809391975402832,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00012_2.wav,Shahid_Kapoor,6.878580093383789,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00001_22.wav,Akshay_Kumar,9.712591171264648,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00014.wav,Shahid_Kapoor,8.707303047180176,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00001_3.wav,Shahid_Kapoor,6.626932144165039,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00004_10.wav,Randeep_Hooda,7.486065864562988,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00001_12.wav,Akshay_Kumar,9.936395645141602,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00059.wav,Om_Puri,9.749746322631836,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00005_4.wav,Shahid_Kapoor,9.797111511230469,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00001_14.wav,Om_Puri,9.241775512695312,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00033.wav,Akshay_Kumar,10.079782485961914,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00019_1.wav,Shahid_Kapoor,8.794142723083496,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00009_6.wav,Om_Puri,9.671365737915039,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00020_3.wav,Om_Puri,9.323821067810059,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00043.wav,Shahid_Kapoor,7.9699811935424805,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00001_5.wav,Akshay_Kumar,8.141904830932617,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00012_6.wav,Akshay_Kumar,10.104978561401367,1
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00003_15.wav,Randeep_Hooda,9.363165855407715,0
Akshay_Kumar,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10018\00047.wav,Aamir_Khan,7.547619819641113,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00032_2.wav,Shahid_Kapoor,7.159880638122559,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00038_2.wav,Shahid_Kapoor,8.063068389892578,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00004_1.wav,Amitabh Bachchan,10.825224876403809,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00004_7.wav,Naseerudhin_Shah,8.79515266418457,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00002_11.wav,Om_Puri,8.694364547729492,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00008_3.wav,Suraj_Sharma,8.889577865600586,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00005_9.wav,Om_Puri,10.234975814819336,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00054.wav,Suraj_Sharma,9.849863052368164,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00064.wav,Amitabh Bachchan,10.837372779846191,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00005_5.wav,Amitabh Bachchan,8.962468147277832,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00018_4.wav,Amitabh Bachchan,8.851709365844727,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00004_11.wav,Amitabh Bachchan,8.035693168640137,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00002_6.wav,Amitabh Bachchan,9.775874137878418,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00017_4.wav,Amitabh Bachchan,9.96645736694336,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00006.wav,Shahid_Kapoor,8.583596229553223,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00062.wav,Amitabh Bachchan,7.435628890991211,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00013_3.wav,John_Abraham,10.465933799743652,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00032.wav,Suraj_Sharma,8.673208236694336,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00007_9.wav,Amitabh Bachchan,8.657401084899902,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00042_2.wav,Amitabh Bachchan,8.26966667175293,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00002_10.wav,Amitabh Bachchan,10.40544319152832,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00046_2.wav,Shahid_Kapoor,8.047844886779785,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00051.wav,Amitabh Bachchan,8.79104232788086,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00040_1.wav,Amitabh Bachchan,8.93305492401123,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00007_4.wav,Amitabh Bachchan,8.917387008666992,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00008_5.wav,Amitabh Bachchan,10.719395637512207,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00049_1.wav,Suraj_Sharma,9.778223037719727,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00037_1.wav,Amitabh Bachchan,9.088470458984375,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00045_1.wav,Pooja_Kumar,9.774184226989746,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00010_6.wav,Amitabh Bachchan,9.362391471862793,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00006_6.wav,John_Abraham,9.58475399017334,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00018_3.wav,Amitabh Bachchan,9.657886505126953,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00021_1.wav,Amitabh Bachchan,11.693314552307129,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00004_4.wav,Amitabh Bachchan,10.93212604522705,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00014_5.wav,Om_Puri,8.55872631072998,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00003.wav,Amitabh Bachchan,9.687994956970215,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00012_6.wav,Shahid_Kapoor,8.112360000610352,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00027_3.wav,Suraj_Sharma,9.939284324645996,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00002_4.wav,Om_Puri,8.846405982971191,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00002_5.wav,Amitabh Bachchan,8.662407875061035,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00039_1.wav,Shahid_Kapoor,8.244915008544922,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00027_1.wav,Amitabh Bachchan,10.072422981262207,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00001_6.wav,Amitabh Bachchan,9.257214546203613,0
Amitabh_Bachchan,D:\Voice Authetication ESPNET\datasetvox\vox1_indian\content\vox_indian\id10045\00001_2.wav,Amitabh Bachchan,10.239486694335938,0
